arcId,groundStation,sat,meaCtrlST,meaCtrlET,feed
1690,'©Б╤Шюу-2',нюпг-69,31879,33035,0
1691,'©Б╤Шюу-2',нюпг-69,31879,33035,1
1692,'©╕й╡-1',нюпг-95,31815,33056,0
1693,'©╕й╡-1',нюпг-95,31815,33056,1
1694,'ю╜хЬ-2',нюпг-78,32021,33194,0
1695,'ю╜хЬ-2',нюпг-78,32021,33194,1
1696,'©Б╤Шюу-1',нюпг-95,31965,33203,0
1697,'©Б╤Шюу-1',нюпг-95,31965,33203,1
1698,'╧Ч╤Ш╠У-1',нюпг-46,32128,33237,0
1699,'╧Ч╤Ш╠У-1',нюпг-46,32128,33237,1
1700,'╧Ч╤Ш╠У-2',нюпг-46,32130,33239,0
1701,'╧Ч╤Ш╠У-2',нюпг-46,32130,33239,1
1702,'╪яд╬к╧-2',нюпг-112,32092,33319,0
1703,'╪яд╬к╧-2',нюпг-112,32092,33319,1
1704,'╪яд╬к╧-1',нюпг-112,32093,33320,0
1705,'╪яд╬к╧-1',нюпг-112,32093,33320,1
1706,'╠╠╬╘-1',нюпг-78,32202,33389,0
1707,'╠╠╬╘-1',нюпг-78,32202,33389,1
1708,'ю╪жщ-2',нюпг-95,32227,33389,0
1709,'ю╪жщ-2',нюпг-95,32227,33389,1
1710,'©╕й╡-2',нюпг-16,32470,33398,0
1711,'©╕й╡-2',нюпг-16,32470,33398,1
1712,'ю╔цВ-1',нюпг-69,32298,33443,0
1713,'ю╔цВ-1',нюпг-69,32298,33443,1
1714,'Ё╓╢╨-2',нюпг-111,32263,33469,0
1715,'Ё╓╢╨-2',нюпг-111,32263,33469,1
1716,'Ё╓╢╨-1',нюпг-111,32264,33470,0
1717,'Ё╓╢╨-1',нюпг-111,32264,33470,1
1718,'додЧ-1',нюпг-119,32343,33472,0
1719,'додЧ-1',нюпг-119,32343,33472,1
1720,'додЧ-2',нюпг-119,32345,33473,0
1721,'додЧ-2',нюпг-119,32345,33473,1
1722,'╨ёдо-1',нюпг-111,32287,33494,0
1723,'╨ёдо-1',нюпг-111,32287,33494,1
1724,'╨ёдо-2',нюпг-111,32288,33495,0
1725,'╨ёдо-2',нюпг-111,32288,33495,1
1726,'жьгЛ-2',нюпг-103,32360,33532,0
1727,'жьгЛ-2',нюпг-103,32360,33532,1
1728,'иНшз-2',нюпг-119,32366,33554,0
1729,'иНшз-2',нюпг-119,32366,33554,1
1730,'пш╟╡-1',нюпг-95,32400,33594,0
1731,'пш╟╡-1',нюпг-95,32400,33594,1
1732,'жьгЛ-1',нюпг-111,32369,33603,0
1733,'жьгЛ-1',нюпг-111,32369,33603,1
1734,'╠╠╬╘-2',нюпг-95,32413,33613,0
1735,'╠╠╬╘-2',нюпг-95,32413,33613,1
1736,'иНшз-1',нюпг-35,32436,33616,0
1737,'иНшз-1',нюпг-35,32436,33616,1
1738,'м╜╢╗-2',нюпг-111,32471,33699,0
1739,'м╜╢╗-2',нюпг-111,32471,33699,1
1740,'м╜╢╗-1',нюпг-111,32473,33700,0
1741,'м╜╢╗-1',нюпг-111,32473,33700,1
1742,'нзбЁд╬фК-2',нюпг-68,32648,33735,0
1743,'нзбЁд╬фК-2',нюпг-68,32648,33735,1
1744,'ио╨ё-1',нюпг-103,32635,33799,0
1745,'ио╨ё-1',нюпг-103,32635,33799,1
1746,'нзбЁд╬фК-1',нюпг-77,32571,33812,0
1747,'нзбЁд╬фК-1',нюпг-77,32571,33812,1
1748,'пш╟╡-2',нюпг-111,32603,33832,0
1749,'пш╟╡-2',нюпг-111,32603,33832,1
1750,'╬фх╙-2',нюпг-35,32783,33913,0
1751,'╬фх╙-2',нюпг-35,32783,33913,1
1752,'╬фх╙-1',нюпг-77,32743,33981,0
1753,'╬фх╙-1',нюпг-77,32743,33981,1
1754,'ю╜хЬ-1',нюпг-102,32885,34111,0
1755,'ю╜хЬ-1',нюпг-102,32885,34111,1
1756,'ю╔цВ-2',нюпг-110,33024,34261,0
1757,'ю╔цВ-2',нюпг-110,33024,34261,1
1758,'гьаК-2',нюпг-34,33104,34277,0
1759,'гьаК-2',нюпг-34,33104,34277,1
1760,'гьаК-1',нюпг-110,33150,34350,0
1761,'гьаК-1',нюпг-110,33150,34350,1
1762,'©Б╤Шюу-2',нюпг-67,33415,34513,0
1763,'©Б╤Шюу-2',нюпг-67,33415,34513,1
1764,'гЮ╣╨-1',нюпг-118,33407,34570,0
1765,'гЮ╣╨-1',нюпг-118,33407,34570,1
1766,'гЮ╣╨-2',нюпг-102,33392,34573,0
1767,'гЮ╣╨-2',нюпг-102,33392,34573,1
1768,'ио╨ё-2',нюпг-110,33376,34609,0
1769,'ио╨ё-2',нюпг-110,33376,34609,1
1770,'ю╪жщ-1',нюпг-85,33439,34628,0
1771,'ю╪жщ-1',нюпг-85,33439,34628,1
1772,'©╕й╡-1',нюпг-24,33492,34678,0
1773,'©╕й╡-1',нюпг-24,33492,34678,1
1774,'╧Ч╤Ш╠У-1',нюпг-34,33578,34696,0
1775,'╧Ч╤Ш╠У-1',нюпг-34,33578,34696,1
1776,'╧Ч╤Ш╠У-2',нюпг-34,33580,34698,0
1777,'╧Ч╤Ш╠У-2',нюпг-34,33580,34698,1
1778,'©Б╤Шюу-1',нюпг-24,33553,34721,0
1779,'©Б╤Шюу-1',нюпг-24,33553,34721,1
1780,'ю╜хЬ-2',нюпг-76,33545,34748,0
1781,'ю╜хЬ-2',нюпг-76,33545,34748,1
1782,'╪яд╬к╧-2',нюпг-118,33661,34806,0
1783,'╪яд╬к╧-2',нюпг-118,33661,34806,1
1784,'╪яд╬к╧-1',нюпг-118,33663,34807,0
1785,'╪яд╬к╧-1',нюпг-118,33663,34807,1
1786,'╠╠╬╘-1',нюпг-76,33735,34876,0
1787,'╠╠╬╘-1',нюпг-76,33735,34876,1
1788,'иНшз-1',нюпг-125,34048,34930,0
1789,'иНшз-1',нюпг-125,34048,34930,1
1790,'ю╪жщ-2',нюпг-93,33781,34934,0
1791,'ю╪жщ-2',нюпг-93,33781,34934,1
1792,'╬фх╙-2',нюпг-43,34283,34956,0
1793,'╬фх╙-2',нюпг-43,34283,34956,1
1794,'©╕й╡-2',нюпг-84,33770,34965,0
1795,'©╕й╡-2',нюпг-84,33770,34965,1
1796,'ю╔цВ-1',нюпг-33,33790,34969,0
1797,'ю╔цВ-1',нюпг-33,33790,34969,1
1798,'Ё╓╢╨-2',нюпг-109,33817,34979,0
1799,'Ё╓╢╨-2',нюпг-109,33817,34979,1
1800,'Ё╓╢╨-1',нюпг-109,33818,34981,0
1801,'Ё╓╢╨-1',нюпг-109,33818,34981,1
1802,'╨ёдо-1',нюпг-109,33840,35005,0
1803,'╨ёдо-1',нюпг-109,33840,35005,1
1804,'╨ёдо-2',нюпг-109,33841,35007,0
1805,'╨ёдо-2',нюпг-109,33841,35007,1
1806,'додЧ-1',нюпг-117,33827,35016,0
1807,'додЧ-1',нюпг-117,33827,35016,1
1808,'додЧ-2',нюпг-117,33829,35017,0
1809,'додЧ-2',нюпг-117,33829,35017,1
1810,'жьгЛ-2',нюпг-33,33872,35056,0
1811,'жьгЛ-2',нюпг-33,33872,35056,1
1812,'жьгЛ-1',нюпг-117,33949,35064,0
1813,'жьгЛ-1',нюпг-117,33949,35064,1
1814,'пш╟╡-1',нюпг-93,33943,35139,0
1815,'пш╟╡-1',нюпг-93,33943,35139,1
1816,'иНшз-2',нюпг-76,33914,35151,0
1817,'иНшз-2',нюпг-76,33914,35151,1
1818,'╠╠╬╘-2',нюпг-93,33955,35157,0
1819,'╠╠╬╘-2',нюпг-93,33955,35157,1
1820,'м╜╢╗-2',нюпг-117,34068,35159,0
1821,'м╜╢╗-2',нюпг-117,34068,35159,1
1822,'м╜╢╗-1',нюпг-117,34070,35160,0
1823,'м╜╢╗-1',нюпг-117,34070,35160,1
1824,'нзбЁд╬фК-1',нюпг-33,34195,35282,0
1825,'нзбЁд╬фК-1',нюпг-33,34195,35282,1
1826,'пш╟╡-2',нюпг-117,34188,35303,0
1827,'пш╟╡-2',нюпг-117,34188,35303,1
1828,'ю╔цВ-2',нюпг-42,34603,35329,0
1829,'ю╔цВ-2',нюпг-42,34603,35329,1
1830,'нзбЁд╬фК-2',нюпг-75,34096,35330,0
1831,'нзбЁд╬фК-2',нюпг-75,34096,35330,1
1832,'ио╨ё-1',нюпг-109,34146,35373,0
1833,'ио╨ё-1',нюпг-109,34146,35373,1
1834,'╬фх╙-1',нюпг-92,34456,35656,0
1835,'╬фх╙-1',нюпг-92,34456,35656,1
1836,'ю╜хЬ-1',нюпг-108,34485,35701,0
1837,'ю╜хЬ-1',нюпг-108,34485,35701,1
1838,'гьаК-2',нюпг-116,34623,35853,0
1839,'гьаК-2',нюпг-116,34623,35853,1
1840,'гьаК-1',нюпг-108,34707,35866,0
1841,'гьаК-1',нюпг-108,34707,35866,1
1842,'╠╠╬╘-1',нюпг-124,35245,35905,0
1843,'╠╠╬╘-1',нюпг-124,35245,35905,1
1844,'©Б╤Шюу-2',нюпг-22,34891,36023,0
1845,'©Б╤Шюу-2',нюпг-22,34891,36023,1
1846,'╠╠╬╘-2',нюпг-51,35533,36076,0
1847,'╠╠╬╘-2',нюпг-51,35533,36076,1
1848,'ио╨ё-2',нюпг-100,34974,36108,0
1849,'ио╨ё-2',нюпг-100,34974,36108,1
1850,'гЮ╣╨-1',нюпг-108,34912,36143,0
1851,'гЮ╣╨-1',нюпг-108,34912,36143,1
1852,'гЮ╣╨-2',нюпг-108,34913,36144,0
1853,'гЮ╣╨-2',нюпг-108,34913,36144,1
1854,'ю╪жщ-1',нюпг-83,34971,36178,0
1855,'ю╪жщ-1',нюпг-83,34971,36178,1
1856,'╧Ч╤Ш╠У-1',нюпг-108,35074,36315,0
1857,'╧Ч╤Ш╠У-1',нюпг-108,35074,36315,1
1858,'╧Ч╤Ш╠У-2',нюпг-108,35075,36316,0
1859,'╧Ч╤Ш╠У-2',нюпг-108,35075,36316,1
1860,'╪яд╬к╧-2',нюпг-116,35151,36334,0
1861,'╪яд╬к╧-2',нюпг-116,35151,36334,1
1862,'╪яд╬к╧-1',нюпг-116,35153,36335,0
1863,'╪яд╬к╧-1',нюпг-116,35153,36335,1
1864,'©╕й╡-1',нюпг-99,35115,36339,0
1865,'©╕й╡-1',нюпг-99,35115,36339,1
1866,'©╕й╡-2',нюпг-107,35360,36356,0
1867,'©╕й╡-2',нюпг-107,35360,36356,1
1868,'ю╜хЬ-2',нюпг-99,35205,36393,0
1869,'ю╜хЬ-2',нюпг-99,35205,36393,1
1870,'иНшз-1',нюпг-83,35315,36414,0
1871,'иНшз-1',нюпг-83,35315,36414,1
1872,'ю╪жщ-2',нюпг-31,35300,36483,0
1873,'ю╪жщ-2',нюпг-31,35300,36483,1
1874,'©Б╤Шюу-1',нюпг-99,35247,36484,0
1875,'©Б╤Шюу-1',нюпг-99,35247,36484,1
1876,'Ё╓╢╨-2',нюпг-107,35386,36486,0
1877,'Ё╓╢╨-2',нюпг-107,35386,36486,1
1878,'Ё╓╢╨-1',нюпг-107,35387,36488,0
1879,'Ё╓╢╨-1',нюпг-107,35387,36488,1
1880,'ю╔цВ-1',нюпг-115,35322,36500,0
1881,'ю╔цВ-1',нюпг-115,35322,36500,1
1882,'╨ёдо-1',нюпг-107,35408,36514,0
1883,'╨ёдо-1',нюпг-107,35408,36514,1
1884,'╨ёдо-2',нюпг-107,35409,36516,0
1885,'╨ёдо-2',нюпг-107,35409,36516,1
1886,'додЧ-2',нюпг-74,35363,36599,0
1887,'додЧ-2',нюпг-74,35363,36599,1
1888,'додЧ-1',нюпг-74,35364,36600,0
1889,'додЧ-1',нюпг-74,35364,36600,1
1890,'жьгЛ-1',нюпг-115,35430,36607,0
1891,'жьгЛ-1',нюпг-115,35430,36607,1
1892,'жьгЛ-2',нюпг-115,35432,36608,0
1893,'жьгЛ-2',нюпг-115,35432,36608,1
1894,'иНшз-2',нюпг-107,35499,36616,0
1895,'иНшз-2',нюпг-107,35499,36616,1
1896,'╬фх╙-2',нюпг-99,35385,36620,0
1897,'╬фх╙-2',нюпг-99,35385,36620,1
1898,'нзбЁд╬фК-2',нюпг-64,35747,36635,0
1899,'нзбЁд╬фК-2',нюпг-64,35747,36635,1
1900,'м╜╢╗-2',нюпг-115,35543,36701,0
1901,'м╜╢╗-2',нюпг-115,35543,36701,1
1902,'м╜╢╗-1',нюпг-99,35532,36702,0
1903,'м╜╢╗-1',нюпг-99,35532,36702,1
1904,'ю╔цВ-2',нюпг-50,35799,36709,0
1905,'ю╔цВ-2',нюпг-50,35799,36709,1
1906,'пш╟╡-2',нюпг-115,35670,36839,0
1907,'пш╟╡-2',нюпг-115,35670,36839,1
1908,'нзбЁд╬фК-1',нюпг-73,35622,36843,0
1909,'нзбЁд╬фК-1',нюпг-73,35622,36843,1
1910,'пш╟╡-1',нюпг-107,35641,36882,0
1911,'пш╟╡-1',нюпг-107,35641,36882,1
1912,'ио╨ё-1',нюпг-99,35753,36882,0
1913,'ио╨ё-1',нюпг-99,35753,36882,1
1914,'ю╜хЬ-1',нюпг-123,36114,37133,0
1915,'ю╜хЬ-1',нюпг-123,36114,37133,1
1916,'╬фх╙-1',нюпг-90,36001,37198,0
1917,'╬фх╙-1',нюпг-90,36001,37198,1
1918,'гьаК-2',нюпг-131,36226,37291,0
1919,'гьаК-2',нюпг-131,36226,37291,1
1920,'гьаК-1',нюпг-131,36228,37292,0
1921,'гьаК-1',нюпг-131,36228,37292,1
1922,'╠╠╬╘-1',нюпг-90,36262,37475,0
1923,'╠╠╬╘-1',нюпг-90,36262,37475,1
1924,'©Б╤Шюу-2',нюпг-72,36386,37613,0
1925,'©Б╤Шюу-2',нюпг-72,36386,37613,1
1926,'╠╠╬╘-2',нюпг-98,36425,37630,0
1927,'╠╠╬╘-2',нюпг-98,36425,37630,1
1928,'гЮ╣╨-1',нюпг-98,36500,37655,0
1929,'гЮ╣╨-1',нюпг-98,36500,37655,1
1930,'ио╨ё-2',нюпг-106,36463,37662,0
1931,'ио╨ё-2',нюпг-106,36463,37662,1
1932,'гЮ╣╨-2',нюпг-49,36489,37668,0
1933,'гЮ╣╨-2',нюпг-49,36489,37668,1
1934,'©╕й╡-1',нюпг-39,36746,37811,0
1935,'©╕й╡-1',нюпг-39,36746,37811,1
1936,'╧Ч╤Ш╠У-1',нюпг-49,36656,37844,0
1937,'╧Ч╤Ш╠У-1',нюпг-49,36656,37844,1
1938,'╧Ч╤Ш╠У-2',нюпг-49,36658,37846,0
1939,'╧Ч╤Ш╠У-2',нюпг-49,36658,37846,1
1940,'ю╪жщ-1',нюпг-72,36670,37848,0
1941,'ю╪жщ-1',нюпг-72,36670,37848,1
1942,'╪яд╬к╧-2',нюпг-49,36683,37866,0
1943,'╪яд╬к╧-2',нюпг-49,36683,37866,1
1944,'╪яд╬к╧-1',нюпг-49,36685,37868,0
1945,'╪яд╬к╧-1',нюпг-49,36685,37868,1
1946,'©╕й╡-2',нюпг-29,36806,37947,0
1947,'©╕й╡-2',нюпг-29,36806,37947,1
1948,'Ё╓╢╨-2',нюпг-48,36847,37966,0
1949,'Ё╓╢╨-2',нюпг-48,36847,37966,1
1950,'нзбЁд╬фК-1',нюпг-122,37218,37967,0
1951,'нзбЁд╬фК-1',нюпг-122,37218,37967,1
1952,'Ё╓╢╨-1',нюпг-48,36849,37968,0
1953,'Ё╓╢╨-1',нюпг-48,36849,37968,1
1954,'иНшз-1',нюпг-81,36829,37984,0
1955,'иНшз-1',нюпг-81,36829,37984,1
1956,'╨ёдо-1',нюпг-48,36860,37988,0
1957,'╨ёдо-1',нюпг-48,36860,37988,1
1958,'ю╜хЬ-2',нюпг-114,36752,37990,0
1959,'ю╜хЬ-2',нюпг-114,36752,37990,1
1960,'╨ёдо-2',нюпг-48,36862,37990,0
1961,'╨ёдо-2',нюпг-48,36862,37990,1
1962,'нзбЁд╬фК-2',нюпг-29,36983,38016,0
1963,'нзбЁд╬фК-2',нюпг-29,36983,38016,1
1964,'додЧ-2',нюпг-48,36942,38051,0
1965,'додЧ-2',нюпг-48,36942,38051,1
1966,'ю╔цВ-1',нюпг-114,36870,38058,0
1967,'ю╔цВ-1',нюпг-114,36870,38058,1
1968,'додЧ-1',нюпг-114,36960,38079,0
1969,'додЧ-1',нюпг-114,36960,38079,1
1970,'пш╟╡-1',нюпг-58,37315,38114,0
1971,'пш╟╡-1',нюпг-58,37315,38114,1
1972,'пш╟╡-2',нюпг-58,37316,38117,0
1973,'пш╟╡-2',нюпг-58,37316,38117,1
1974,'иНшз-2',нюпг-72,36973,38166,0
1975,'иНшз-2',нюпг-72,36973,38166,1
1976,'жьгЛ-1',нюпг-114,36966,38172,0
1977,'жьгЛ-1',нюпг-114,36966,38172,1
1978,'жьгЛ-2',нюпг-114,36967,38174,0
1979,'жьгЛ-2',нюпг-114,36967,38174,1
1980,'ю╪жщ-2',нюпг-97,36998,38180,0
1981,'ю╪жщ-2',нюпг-97,36998,38180,1
1982,'╬фх╙-2',нюпг-114,36974,38205,0
1983,'╬фх╙-2',нюпг-114,36974,38205,1
1984,'©Б╤Шюу-1',нюпг-80,36976,38205,0
1985,'©Б╤Шюу-1',нюпг-80,36976,38205,1
1986,'ю╔цВ-2',нюпг-38,37091,38228,0
1987,'ю╔цВ-2',нюпг-38,37091,38228,1
1988,'м╜╢╗-2',нюпг-114,37046,38275,0
1989,'м╜╢╗-2',нюпг-114,37046,38275,1
1990,'м╜╢╗-1',нюпг-114,37047,38276,0
1991,'м╜╢╗-1',нюпг-114,37047,38276,1
1992,'ио╨ё-1',нюпг-114,37240,38429,0
1993,'ио╨ё-1',нюпг-114,37240,38429,1
1994,'ю╜хЬ-1',нюпг-105,37547,38682,0
1995,'ю╜хЬ-1',нюпг-105,37547,38682,1
1996,'╬фх╙-1',нюпг-88,37544,38742,0
1997,'╬фх╙-1',нюпг-88,37544,38742,1
1998,'гьаК-2',нюпг-129,37697,38846,0
1999,'гьаК-2',нюпг-129,37697,38846,1
2000,'гьаК-1',нюпг-121,37672,38899,0
2001,'гьаК-1',нюпг-121,37672,38899,1
2002,'╠╠╬╘-1',нюпг-47,37859,39043,0
2003,'╠╠╬╘-1',нюпг-47,37859,39043,1
2004,'гЮ╣╨-1',нюпг-129,37996,39095,0
2005,'гЮ╣╨-1',нюпг-129,37996,39095,1
2006,'╠╠╬╘-2',нюпг-105,37970,39170,0
2007,'╠╠╬╘-2',нюпг-105,37970,39170,1
2008,'ио╨ё-2',нюпг-113,38017,39193,0
2009,'ио╨ё-2',нюпг-113,38017,39193,1
2010,'гЮ╣╨-2',нюпг-105,38051,39204,0
2011,'гЮ╣╨-2',нюпг-105,38051,39204,1
2012,'©╕й╡-1',нюпг-27,38155,39243,0
2013,'©╕й╡-1',нюпг-27,38155,39243,1
2014,'╧Ч╤Ш╠У-2',нюпг-79,38214,39326,0
2015,'╧Ч╤Ш╠У-2',нюпг-79,38214,39326,1
2016,'╧Ч╤Ш╠У-1',нюпг-79,38215,39328,0
2017,'╧Ч╤Ш╠У-1',нюпг-79,38215,39328,1
2018,'©Б╤Шюу-2',нюпг-96,38121,39336,0
2019,'©Б╤Шюу-2',нюпг-96,38121,39336,1
2020,'╪яд╬к╧-2',нюпг-129,38250,39339,0
2021,'╪яд╬к╧-2',нюпг-129,38250,39339,1
2022,'╪яд╬к╧-1',нюпг-129,38252,39340,0
2023,'╪яд╬к╧-1',нюпг-129,38252,39340,1
2024,'ю╜хЬ-1',нюпг-26,39077,39421,0
2025,'ю╜хЬ-1',нюпг-26,39077,39421,1
2026,'ю╜хЬ-2',нюпг-104,38331,39445,0
2027,'ю╜хЬ-2',нюпг-104,38331,39445,1
2028,'ю╔цВ-2',нюпг-96,38591,39481,0
2029,'ю╔цВ-2',нюпг-96,38591,39481,1
2030,'©Б╤Шюу-1',нюпг-69,38911,39504,0
2031,'©Б╤Шюу-1',нюпг-69,38911,39504,1
2032,'ю╔цВ-1',нюпг-36,38440,39512,0
2033,'ю╔цВ-1',нюпг-36,38440,39512,1
2034,'╨ёдо-2',нюпг-128,38348,39526,0
2035,'╨ёдо-2',нюпг-128,38348,39526,1
2036,'Ё╓╢╨-2',нюпг-120,38328,39535,0
2037,'Ё╓╢╨-2',нюпг-120,38328,39535,1
2038,'Ё╓╢╨-1',нюпг-120,38330,39537,0
2039,'Ё╓╢╨-1',нюпг-120,38330,39537,1
2040,'додЧ-2',нюпг-128,38411,39538,0
2041,'додЧ-2',нюпг-128,38411,39538,1
2042,'иНшз-1',нюпг-79,38343,39541,0
2043,'иНшз-1',нюпг-79,38343,39541,1
2044,'╨ёдо-1',нюпг-120,38352,39560,0
2045,'╨ёдо-1',нюпг-120,38352,39560,1
2046,'нзбЁд╬фК-1',нюпг-104,38334,39576,0
2047,'нзбЁд╬фК-1',нюпг-104,38334,39576,1
2048,'©╕й╡-2',нюпг-87,38393,39602,0
2049,'©╕й╡-2',нюпг-87,38393,39602,1
2050,'ю╪жщ-1',нюпг-46,38475,39608,0
2051,'ю╪жщ-1',нюпг-46,38475,39608,1
2052,'додЧ-1',нюпг-70,38425,39612,0
2053,'додЧ-1',нюпг-70,38425,39612,1
2054,'нзбЁд╬фК-2',нюпг-112,38445,39637,0
2055,'нзбЁд╬фК-2',нюпг-112,38445,39637,1
2056,'иНшз-2',нюпг-70,38517,39651,0
2057,'иНшз-2',нюпг-70,38517,39651,1
2058,'╬фх╙-2',нюпг-120,38552,39679,0
2059,'╬фх╙-2',нюпг-120,38552,39679,1
2060,'м╜╢╗-2',нюпг-36,38678,39686,0
2061,'м╜╢╗-2',нюпг-36,38678,39686,1
2062,'м╜╢╗-1',нюпг-36,38679,39688,0
2063,'м╜╢╗-1',нюпг-36,38679,39688,1
2064,'пш╟╡-1',нюпг-46,38504,39690,0
2065,'пш╟╡-1',нюпг-46,38504,39690,1
2066,'пш╟╡-2',нюпг-46,38506,39692,0
2067,'пш╟╡-2',нюпг-46,38506,39692,1
2068,'жьгЛ-1',нюпг-112,38519,39695,0
2069,'жьгЛ-1',нюпг-112,38519,39695,1
2070,'жьгЛ-2',нюпг-112,38520,39697,0
2071,'жьгЛ-2',нюпг-112,38520,39697,1
2072,'ю╪жщ-2',нюпг-112,38521,39753,0
2073,'ю╪жщ-2',нюпг-112,38521,39753,1
2074,'ио╨ё-1',нюпг-87,39025,40242,0
2075,'ио╨ё-1',нюпг-87,39025,40242,1
2076,'╬фх╙-1',нюпг-95,39085,40288,0
2077,'╬фх╙-1',нюпг-95,39085,40288,1
2078,'гьаК-2',нюпг-127,39186,40387,0
2079,'гьаК-2',нюпг-127,39186,40387,1
2080,'╠╠╬╘-2',нюпг-127,39534,40618,0
2081,'╠╠╬╘-2',нюпг-127,39534,40618,1
2082,'╠╠╬╘-1',нюпг-119,39442,40677,0
2083,'╠╠╬╘-1',нюпг-119,39442,40677,1
2084,'гЮ╣╨-1',нюпг-119,39444,40683,0
2085,'гЮ╣╨-1',нюпг-119,39444,40683,1
2086,'гьаК-1',нюпг-44,39519,40698,0
2087,'гьаК-1',нюпг-44,39519,40698,1
2088,'гЮ╣╨-2',нюпг-111,39552,40736,0
2089,'гЮ╣╨-2',нюпг-111,39552,40736,1
2090,'╧Ч╤Ш╠У-2',нюпг-86,39751,40795,0
2091,'╧Ч╤Ш╠У-2',нюпг-86,39751,40795,1
2092,'╧Ч╤Ш╠У-1',нюпг-127,39689,40814,0
2093,'╧Ч╤Ш╠У-1',нюпг-127,39689,40814,1
2094,'╪яд╬к╧-1',нюпг-127,39730,40872,0
2095,'╪яд╬к╧-1',нюпг-127,39730,40872,1
2096,'ио╨ё-2',нюпг-44,39754,40899,0
2097,'ио╨ё-2',нюпг-44,39754,40899,1
2098,'©╕й╡-1',нюпг-102,39679,40917,0
2099,'©╕й╡-1',нюпг-102,39679,40917,1
2100,'╪яд╬к╧-2',нюпг-111,39710,40952,0
2101,'╪яд╬к╧-2',нюпг-111,39710,40952,1
2102,'ю╜хЬ-2',нюпг-118,39800,40999,0
2103,'ю╜хЬ-2',нюпг-118,39800,40999,1
2104,'ю╜хЬ-1',нюпг-118,39802,41000,0
2105,'ю╜хЬ-1',нюпг-118,39802,41000,1
2106,'ю╔цВ-2',нюпг-77,39855,41022,0
2107,'ю╔цВ-2',нюпг-77,39855,41022,1
2108,'гьаК-2',нюпг-33,40907,41022,0
2109,'гьаК-2',нюпг-33,40907,41022,1
2110,'ю╔цВ-1',нюпг-77,39856,41024,0
2111,'ю╔цВ-1',нюпг-77,39856,41024,1
2112,'Ё╓╢╨-2',нюпг-118,39882,41046,0
2113,'Ё╓╢╨-2',нюпг-118,39882,41046,1
2114,'Ё╓╢╨-1',нюпг-86,39886,41059,0
2115,'Ё╓╢╨-1',нюпг-86,39886,41059,1
2116,'©Б╤Шюу-2',нюпг-102,39830,41065,0
2117,'©Б╤Шюу-2',нюпг-102,39830,41065,1
2118,'╨ёдо-1',нюпг-118,39905,41072,0
2119,'╨ёдо-1',нюпг-118,39905,41072,1
2120,'╨ёдо-2',нюпг-118,39906,41073,0
2121,'╨ёдо-2',нюпг-118,39906,41073,1
2122,'додЧ-1',нюпг-77,39970,41095,0
2123,'додЧ-1',нюпг-77,39970,41095,1
2124,'додЧ-2',нюпг-118,39907,41117,0
2125,'додЧ-2',нюпг-118,39907,41117,1
2126,'©╕й╡-2',нюпг-34,39943,41118,0
2127,'©╕й╡-2',нюпг-34,39943,41118,1
2128,'©Б╤Шюу-1',нюпг-110,39900,41123,0
2129,'©Б╤Шюу-1',нюпг-110,39900,41123,1
2130,'ю╪жщ-1',нюпг-94,39965,41144,0
2131,'ю╪жщ-1',нюпг-94,39965,41144,1
2132,'иНшз-1',нюпг-126,39933,41155,0
2133,'иНшз-1',нюпг-126,39933,41155,1
2134,'нзбЁд╬фК-1',нюпг-110,39945,41163,0
2135,'нзбЁд╬фК-1',нюпг-110,39945,41163,1
2136,'иНшз-2',нюпг-118,39997,41169,0
2137,'иНшз-2',нюпг-118,39997,41169,1
2138,'нзбЁд╬фК-2',нюпг-34,40025,41206,0
2139,'нзбЁд╬фК-2',нюпг-34,40025,41206,1
2140,'╬фх╙-2',нюпг-118,40036,41214,0
2141,'╬фх╙-2',нюпг-118,40036,41214,1
2142,'жьгЛ-1',нюпг-110,40081,41221,0
2143,'жьгЛ-1',нюпг-110,40081,41221,1
2144,'жьгЛ-2',нюпг-110,40082,41223,0
2145,'жьгЛ-2',нюпг-110,40082,41223,1
2146,'ю╪жщ-2',нюпг-102,40107,41262,0
2147,'ю╪жщ-2',нюпг-102,40107,41262,1
2148,'м╜╢╗-2',нюпг-118,40052,41290,0
